playerID,year,stint,tmID,TotalGP,Points,TotalMinutes,TotaloRebounds,TotaldRebounds,TotalRebounds,TotalAssists,TotalSteals,TotalBlocks,TotalTurnovers,TotalPF,TotalfgAttempted,TotalfgMade,TotalftAttempted,TotalftMade,TotalthreeAttempted,TotalthreeMade,TotalGS,TotalDQ
johnssh01w,9,0,HOU,33,253,1014,31,76,107,168,52,9,78,84,211,80,83,62,97,31,32,0
johnssh01w,10,0,SEA,37,144,657,14,53,67,55,30,7,58,64,116,39,55,47,66,19,6,1
johnste01w,6,0,WAS,34,315,973,13,91,104,177,44,1,88,99,273,125,66,52,43,13,34,2
johnste01w,7,0,LAS,37,301,948,18,88,106,185,55,1,80,69,302,122,66,53,31,4,35,0
johnste01w,8,0,LAS,11,70,206,4,25,29,30,8,1,31,17,88,29,16,11,3,1,11,0
johnste01w,9,0,LAS,29,144,508,15,42,57,92,30,3,50,48,145,55,43,32,17,2,8,0
johnste01w,10,0,PHO,45,411,1168,12,129,141,191,37,6,93,106,357,155,62,52,114,49,45,1
johnsti01w,1,0,HOU,37,153,822,71,105,176,11,13,18,24,101,120,58,52,37,0,0,35,1
johnsti01w,2,0,HOU,34,166,743,48,107,155,25,12,18,46,72,155,69,35,28,0,0,30,0
johnsti01w,3,0,HOU,35,209,866,75,107,182,40,17,30,42,75,187,81,58,47,2,0,35,0
johnsti01w,4,0,HOU,25,77,390,21,48,69,13,5,7,21,37,68,30,23,17,0,0,3,0
johnsti01w,5,0,HOU,33,142,660,30,92,122,27,9,17,31,72,118,59,32,24,0,0,11,1
johnsti01w,7,0,SEA,35,169,706,35,102,137,22,11,18,34,74,159,67,44,35,0,0,8,0
johnsvi01w,1,0,NYL,38,452,1260,50,122,172,101,30,5,70,62,395,170,90,79,93,33,38,0
johnsvi01w,2,0,NYL,38,442,1157,30,104,134,115,48,6,66,73,401,169,85,68,104,36,38,1
johnsvi01w,3,0,NYL,39,457,1272,50,89,139,110,34,4,56,70,380,175,77,61,103,46,39,0
johnsvi01w,4,0,NYL,32,430,1042,30,65,95,75,29,7,55,65,345,158,92,79,96,35,32,0
johnsvi01w,5,0,NYL,39,362,1280,48,95,143,140,30,5,75,85,332,135,82,73,70,19,39,0
johnsvi01w,6,0,NYL,36,379,1096,37,87,124,99,24,2,48,63,294,139,92,71,87,30,36,0
johnsvi01w,7,0,SAS,34,337,1004,55,112,167,122,28,3,59,61,317,119,90,76,69,23,34,0
johnsvi01w,8,0,SAS,35,290,1017,60,113,173,127,40,9,45,57,263,113,45,35,68,29,34,0
johnsvi01w,9,0,SAS,41,288,1166,49,162,211,143,35,5,68,55,263,119,47,35,49,15,41,0
johnsvi01w,10,0,SAS,35,250,827,26,91,117,91,21,4,42,46,210,98,33,28,63,26,35,0
jonesas01w,3,0,WAS,37,226,675,42,55,97,31,13,18,40,101,252,101,35,21,12,3,5,2
jonesas01w,4,0,WAS,34,290,748,62,73,135,52,16,25,63,109,279,121,55,41,17,7,10,1
jonesas01w,5,0,CON,42,294,870,59,80,139,50,25,19,71,92,292,122,59,48,6,2,1,0
jonesas01w,6,0,CON,41,372,883,62,87,149,47,12,11,62,93,335,162,79,46,7,2,4,0
jonesas01w,7,0,CON,39,412,890,69,136,205,56,26,23,68,87,385,169,95,69,21,5,2,0
jonesas01w,8,0,CON,33,506,1058,72,135,207,85,28,25,96,101,474,215,97,74,13,2,33,1
jonesas01w,9,0,CON,36,606,1061,82,141,223,85,22,27,81,94,508,240,151,121,25,5,36,2
jonesas01w,10,0,CON,23,384,727,43,93,136,56,20,13,49,79,339,159,80,61,16,5,23,1
jonesch01w,5,0,DET,33,109,407,8,26,34,46,18,5,41,43,107,38,31,25,32,8,8,0
jonesch01w,6,1,DET,21,125,329,8,23,31,23,13,2,23,42,113,46,19,15,37,18,0,0
jonesch01w,6,2,MIN,10,81,281,10,23,33,30,13,3,17,26,83,29,19,12,32,11,9,0
jonesch01w,7,0,MIN,6,17,38,2,3,5,3,1,0,2,3,9,5,4,4,4,3,0,0
jonesja01w,1,0,MIA,21,68,233,10,12,22,10,8,0,25,40,95,25,16,11,35,7,0,0
jonesla01w,1,0,CHA,9,19,54,0,5,5,2,0,1,4,5,19,8,2,1,6,2,0,0
jonesme01w,1,0,CLE,38,435,1155,63,119,182,74,36,2,68,100,409,187,59,41,65,20,38,2
jonesme01w,2,0,CLE,33,440,1101,51,131,182,54,30,5,56,64,409,180,87,70,37,10,33,0
jonesme01w,3,0,CLE,32,391,1094,33,143,176,72,44,4,55,60,393,157,79,62,54,15,32,0
jonesme01w,4,0,CLE,37,169,709,21,81,102,44,22,3,38,61,201,68,41,29,14,4,15,0
jonesme01w,5,0,DET,36,203,578,26,55,81,23,23,2,28,49,231,87,33,25,16,4,3,0
kellycr01w,9,0,SAC,36,280,631,51,68,119,19,19,5,43,69,158,76,150,128,1,0,7,0
kellycr01w,10,2,DET,14,35,99,6,10,16,6,4,1,11,18,22,8,22,19,0,0,0,0
kellycr01w,10,1,SAC,23,98,283,20,19,39,8,7,2,22,40,57,25,57,48,1,0,4,0
kingbsu01w,6,0,MIN,3,3,17,0,1,1,1,0,1,0,2,1,0,4,3,0,0,0,0
kingija01w,2,0,DET,29,169,625,20,43,63,74,31,8,53,42,142,55,36,26,88,33,17,0
kingija01w,5,1,DET,5,3,15,0,1,1,1,0,0,2,1,0,0,4,3,0,0,0,0
kingija01w,5,2,PHO,13,20,128,5,8,13,12,5,2,7,10,18,6,7,5,7,3,0,0
kingija01w,7,0,SAS,18,25,115,3,7,10,11,6,0,5,8,18,8,9,7,6,2,1,0
klimezu01w,3,0,IND,11,5,39,1,4,5,2,1,1,2,2,12,2,1,1,0,0,0,0
klimezu01w,4,0,IND,1,2,3,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0
koehnla01w,6,0,WAS,30,113,230,4,7,11,10,2,0,6,15,79,37,5,4,75,35,0,0
koehnla01w,7,0,WAS,34,71,161,0,12,12,8,2,2,5,16,46,23,4,3,42,22,0,0
koehnla01w,8,0,WAS,28,40,109,0,8,8,5,0,0,3,8,36,13,2,2,33,12,0,0
koehnla01w,9,0,WAS,30,71,144,4,7,11,3,0,0,10,9,61,24,2,0,55,23,0,0
korstil01w,2,0,PHO,12,21,75,6,5,11,5,3,0,9,4,25,7,7,6,3,1,0,0
kostaan01w,7,0,HOU,34,72,277,3,23,26,20,7,0,45,43,59,20,36,26,30,6,0,0
kostita01w,1,0,MIA,5,7,46,3,2,5,4,2,0,7,6,9,3,2,1,0,0,0,0
kraayca01w,6,0,NYL,19,77,233,15,19,34,5,4,8,19,27,58,24,21,19,25,10,0,0
kraayca01w,7,0,NYL,34,298,903,46,112,158,32,16,15,62,71,239,106,72,55,93,31,13,0
kraayca01w,8,0,NYL,37,404,1054,42,130,172,53,34,23,88,93,331,143,75,60,141,58,37,0
kraayca01w,9,0,NYL,40,370,1163,64,190,254,66,32,29,65,110,343,130,55,38,194,72,40,2
kraayca01w,10,0,NYL,34,307,888,32,123,155,32,22,13,66,76,264,105,49,37,144,60,26,0
kubikni01w,1,0,PHO,6,8,24,0,2,2,2,0,0,4,6,5,1,6,6,1,0,0,0
kubikni01w,2,0,PHO,3,2,21,0,2,2,5,4,0,3,7,4,1,0,0,1,0,0,0
lacyje01w,7,0,PHO,33,162,504,42,60,102,14,12,12,45,102,128,61,58,40,4,0,3,1
lacyje01w,8,0,PHO,21,37,97,10,9,19,2,3,0,10,28,31,13,20,10,3,1,0,0
lacyje01w,9,0,ATL,33,189,605,35,54,89,27,18,6,37,97,190,74,55,37,21,4,22,1
lacyje01w,10,0,ATL,34,98,385,33,39,72,9,9,7,24,60,112,35,37,24,21,4,0,0
lacyve01w,1,0,NYL,2,6,18,1,4,5,0,0,0,2,0,5,2,4,2,0,0,2,0
lambesh01w,3,0,CHA,3,2,16,2,1,3,3,1,0,2,1,3,1,0,0,0,0,0,0
lambesh01w,4,0,DET,34,92,201,10,20,30,15,5,0,33,18,72,26,41,32,19,8,1,0
lambesh01w,5,0,HOU,34,197,788,19,49,68,88,26,4,82,46,177,75,51,40,27,7,25,0
lambesh01w,6,0,DET,12,33,152,2,15,17,21,8,1,24,11,45,14,5,4,7,1,5,0
lambmo01w,1,0,HOU,13,26,140,5,21,26,3,2,4,4,23,20,10,12,6,0,0,2,0
langhcr01w,9,0,WAS,34,164,529,53,83,136,15,15,6,36,54,109,68,51,28,0,0,6,1
langhcr01w,10,0,WAS,36,441,1092,106,182,288,30,35,14,82,80,304,177,127,87,2,0,24,0
larkier01w,9,0,NYL,33,155,422,50,52,102,19,13,8,43,66,118,59,66,37,0,0,0,0
larkier01w,10,0,NYL,18,44,137,11,20,31,8,9,4,16,19,33,14,23,16,0,0,0,0
lassiam01w,2,0,HOU,34,157,667,28,91,119,34,16,24,37,70,155,58,17,12,76,29,18,0
lassiam01w,3,1,HOU,6,1,46,1,5,6,2,2,2,2,4,10,0,2,1,5,0,0,0
lassiam01w,3,2,SEA,26,136,600,23,47,70,59,30,20,54,62,145,51,17,12,75,22,24,1
lassiam01w,4,0,SEA,32,163,733,33,79,112,42,27,26,42,92,156,60,30,19,73,24,18,2
lassiam01w,5,0,MIN,35,136,593,15,69,84,38,23,25,44,79,142,50,9,6,95,30,12,0
lassiam01w,6,0,MIN,31,107,388,10,36,46,23,14,4,29,55,115,38,11,7,72,24,3,0
lassiam01w,7,0,CHI,32,257,778,25,63,88,65,42,17,57,89,254,93,31,22,149,49,29,3
lattaiv01w,8,0,DET,41,112,268,4,18,22,23,10,2,18,27,106,39,13,7,64,27,1,0
lattaiv01w,9,0,ATL,34,388,960,13,59,72,123,45,1,61,83,343,124,106,85,160,55,31,0
lattaiv01w,10,0,ATL,26,173,425,5,15,20,39,14,1,29,37,130,53,55,46,59,21,2,0
lawsoed01w,6,2,HOU,18,25,115,1,6,7,4,2,1,12,5,24,8,4,4,13,5,0,0
lawsoed01w,6,1,NYL,2,2,12,0,2,2,0,0,0,0,2,4,0,2,2,2,0,0,0
lawsoed01w,7,0,SEA,29,47,220,2,19,21,30,15,1,19,20,49,18,8,5,23,6,0,0
lawsoed01w,9,0,SAS,35,125,364,12,31,43,35,15,0,30,34,102,43,13,10,62,29,1,0
lawsoed01w,10,0,SAS,36,204,658,13,62,75,80,31,1,32,59,169,70,18,15,126,49,15,0
lawsoka01w,4,0,SAC,40,295,923,32,98,130,72,16,7,46,53,269,98,48,38,158,61,0,0
lawsoka01w,5,0,SAC,40,352,980,15,77,92,79,29,9,58,51,299,123,53,45,158,61,10,0
lawsoka01w,6,0,SAC,32,282,716,9,53,62,55,21,4,33,37,215,94,49,43,110,51,3,0
lawsoka01w,7,0,SAC,43,387,1038,25,71,96,70,29,5,55,51,329,135,53,47,171,70,15,0
lawsoka01w,8,0,SAC,37,412,849,25,62,87,76,32,10,51,54,366,141,95,80,146,50,0,0
lawsoka01w,9,0,SAC,35,420,910,17,80,97,80,30,2,55,46,366,150,63,57,147,63,35,0
lawsoka01w,10,0,SAC,25,220,604,11,42,53,63,16,1,35,24,200,76,33,31,110,37,5,0
lazicka01w,2,0,NYL,10,17,57,2,5,7,3,3,0,11,9,20,8,2,1,2,0,0,0
lehnish01w,10,0,ATL,34,102,707,19,60,79,127,18,3,54,44,93,36,31,24,30,6,20,0
lennobe01w,1,0,MIN,32,541,984,53,125,178,82,53,9,97,112,471,201,105,84,139,55,31,4
lennobe01w,2,0,MIN,11,121,241,13,41,54,16,10,4,25,29,110,41,20,19,52,20,7,0
lennobe01w,3,2,MIA,26,310,581,18,55,73,47,25,5,62,79,307,110,58,44,131,46,3,2
lennobe01w,3,1,MIN,5,31,138,2,14,16,16,5,0,20,23,48,10,10,6,23,5,1,1
lennobe01w,4,0,CLE,37,279,605,20,76,96,35,17,4,62,84,288,109,38,27,108,34,1,0
lennobe01w,5,0,SEA,40,475,1171,32,156,188,100,42,4,100,110,427,183,92,79,101,30,40,0
lennobe01w,6,0,SEA,31,392,894,22,116,138,65,38,5,81,91,352,138,101,89,90,27,29,0
lennobe01w,7,0,SEA,37,500,981,36,118,154,88,41,5,106,96,467,204,78,58,109,34,37,2
lennobe01w,8,0,SEA,36,490,999,52,121,173,96,38,5,95,84,398,168,126,115,112,39,36,1
lennobe01w,9,0,ATL,34,595,1010,36,107,143,81,45,3,114,92,499,207,138,118,176,63,33,0
lennobe01w,10,0,LAS,36,380,768,35,119,154,63,31,4,81,81,326,135,81,74,108,36,13,0
leslili01w,1,0,LAS,36,645,1167,85,262,347,68,32,79,116,148,487,225,228,188,35,7,36,7
leslili01w,2,0,LAS,38,762,1293,116,268,384,94,46,102,124,154,585,279,243,179,67,25,38,3
leslili01w,3,0,LAS,37,639,1292,88,281,369,94,57,107,116,145,492,235,209,152,45,17,37,7
leslili01w,4,0,LAS,32,611,1119,98,213,311,69,43,91,89,132,510,239,187,120,40,13,32,4
leslili01w,5,0,LAS,37,632,1260,64,298,362,90,51,106,118,140,482,237,213,152,22,6,37,5
leslili01w,6,0,LAS,36,535,1163,74,187,261,94,72,74,102,130,478,209,187,110,34,7,36,2
leslili01w,7,0,LAS,39,743,1206,95,264,359,117,55,65,143,135,568,277,272,180,23,9,39,4
leslili01w,9,0,LAS,39,580,1251,96,250,346,93,56,114,145,146,470,221,201,132,21,6,39,4
leslili01w,10,0,LAS,29,454,846,75,131,206,61,24,42,72,101,362,182,129,89,6,1,27,2
leuchye01w,7,0,CHA,4,12,38,2,3,5,3,0,1,1,5,10,5,4,2,0,0,0,0
leuchye01w,8,0,WAS,6,4,29,2,1,3,3,2,0,3,7,6,1,2,2,0,0,0,0
levanni01w,2,0,LAS,16,20,72,5,4,9,7,5,1,5,3,25,7,1,1,19,5,0,0
lewista01w,3,0,SEA,14,18,57,7,17,24,3,2,0,7,12,10,4,18,10,1,0,0,0
lewisty01w,2,0,HOU,31,97,425,21,41,62,17,11,4,26,27,93,39,17,11,20,8,4,0
lewisty01w,3,0,HOU,17,34,145,6,12,18,9,3,3,9,18,30,13,8,5,8,3,1,0
lewisty01w,4,0,CHA,25,84,263,13,23,36,24,10,7,16,20,70,30,18,16,14,8,0,0
lewisty01w,5,0,CHA,34,246,617,23,34,57,44,27,7,44,47,210,91,58,44,50,20,2,1
lewisty01w,6,1,CHA,10,47,166,10,10,20,13,3,3,11,7,61,19,16,8,12,1,1,0
lewisty01w,6,2,MIN,11,28,90,0,5,5,7,3,1,11,7,27,10,9,7,3,1,0,0
lewisty01w,7,0,MIN,19,46,202,10,17,27,18,12,5,16,16,55,19,10,7,11,1,0,0
liebena01w,9,0,DET,1,0,9,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0
littlca01w,8,0,SAS,39,150,798,61,102,163,27,32,17,44,80,145,60,52,27,11,3,7,0
littlca01w,9,1,ATL,13,62,221,18,22,40,9,10,7,18,34,50,21,27,16,10,4,2,0
littlca01w,9,2,SEA,22,220,547,33,60,93,28,21,6,52,61,168,84,63,45,19,7,16,2
littlca01w,10,0,SEA,37,364,1146,76,156,232,38,41,15,71,132,288,134,128,88,33,8,37,1
lloydan01w,1,0,MIN,14,75,333,14,29,43,22,12,2,24,32,68,26,17,12,32,11,2,0
lobore01w,2,0,NYL,16,17,85,2,12,14,1,2,0,7,16,22,7,4,2,2,1,0,0
lobore01w,3,0,HOU,21,34,132,9,14,23,12,1,5,11,10,32,15,4,1,7,3,0,0
lobore01w,4,0,CON,27,68,335,12,48,60,10,6,19,16,37,98,29,9,2,32,8,14,0
lovelst01w,1,0,SEA,23,99,324,19,38,57,16,13,2,35,42,103,36,31,25,9,2,1,0
lovelst01w,2,0,SEA,22,76,211,14,18,32,9,8,5,18,23,71,27,17,12,26,10,2,0
lovelst01w,5,0,MIN,36,127,405,26,43,69,21,18,10,46,47,126,51,28,22,18,3,0,0
lovelst01w,6,0,MIN,34,209,594,35,72,107,31,24,11,37,57,173,70,54,43,63,26,2,0
lovelst01w,7,0,CHI,34,253,623,48,88,136,22,19,20,53,69,229,95,56,44,63,19,6,0
lovelst01w,8,0,WAS,9,24,105,6,7,13,2,4,0,7,13,21,9,8,4,7,2,0,0
lovelst01w,9,1,ATL,15,91,258,20,34,54,15,17,10,18,34,89,36,13,9,24,10,7,2
lovelst01w,9,2,DET,7,10,44,1,6,7,1,1,0,4,6,7,2,6,4,5,2,2,0
luckepa01w,2,0,PHO,1,0,8,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
luzhe01w,2,0,WAS,32,164,489,10,27,37,55,28,5,43,47,136,55,25,22,82,32,3,0
luzhe01w,3,0,WAS,36,205,520,9,26,35,56,20,5,46,42,160,72,19,15,114,46,0,0
luzhe01w,4,0,WAS,20,59,165,2,8,10,21,6,2,11,16,53,19,10,9,40,12,0,0
lyttlsa01w,6,0,HOU,38,150,494,37,100,137,17,22,3,23,50,106,62,46,26,0,0,0,0
lyttlsa01w,7,0,HOU,31,117,411,40,84,124,8,26,4,20,65,92,44,46,29,0,0,2,0
lyttlsa01w,8,0,HOU,31,183,506,66,98,164,30,37,20,40,62,156,77,51,29,0,0,25,0
lyttlsa01w,9,0,HOU,27,222,489,49,119,168,24,40,27,30,64,158,92,51,38,0,0,9,2
lyttlsa01w,10,0,ATL,36,460,982,75,189,264,55,72,22,68,113,380,191,108,78,2,0,33,2
mabikmw01w,1,0,LAS,36,464,1076,51,149,200,102,64,22,56,131,381,155,93,76,191,78,36,2
mabikmw01w,2,0,LAS,35,376,1059,28,148,176,104,46,17,54,95,322,120,93,79,163,57,31,0
mabikmw01w,3,0,LAS,38,627,1262,43,165,208,117,46,10,72,109,526,219,144,117,200,72,38,1
mabikmw01w,4,0,LAS,41,570,1386,44,147,191,103,44,20,94,134,509,211,125,108,140,40,39,3
mabikmw01w,5,0,LAS,34,501,1072,42,88,130,85,43,3,54,98,429,176,124,104,114,45,34,0
mabikmw01w,6,0,LAS,18,101,378,8,19,27,29,15,0,16,43,126,40,20,10,51,11,15,0
mabikmw01w,7,0,LAS,37,349,819,24,60,84,58,26,6,45,98,311,118,80,68,126,45,36,1
mabikmw01w,8,0,LAS,33,267,762,16,110,126,72,28,4,73,90,258,94,57,43,116,36,23,1
mabikmw01w,9,0,HOU,20,92,327,10,27,37,17,10,0,12,39,99,30,21,15,62,17,11,0
macchla01w,5,0,LAS,26,154,425,24,41,65,15,22,6,32,60,112,53,55,41,27,7,15,0
macchla01w,6,0,LAS,15,70,157,6,12,18,7,8,1,13,24,57,23,19,14,29,10,1,0
machacl01w,1,0,LAS,35,122,468,26,57,83,18,14,5,20,72,91,52,31,18,1,0,1,1
machacl01w,2,0,CHA,38,201,712,41,99,140,19,19,19,47,106,158,80,63,41,0,0,8,2
machacl01w,3,0,ORL,29,138,428,26,38,64,17,12,4,33,61,114,61,25,16,0,0,25,0
mahonme01w,7,0,CON,35,76,364,15,53,68,24,7,1,27,40,89,26,19,17,32,7,1,0
mahonme01w,8,0,CON,20,38,132,9,8,17,8,5,1,11,21,32,10,24,17,7,1,0,0
mahonsh01w,1,0,NYL,15,27,158,10,20,30,4,2,1,5,14,38,11,8,4,5,1,3,0
mahonsh01w,3,0,PHO,3,5,13,2,0,2,1,0,0,1,4,3,2,1,1,1,0,0,0
maigaha01w,3,0,SAC,23,40,197,18,19,37,9,15,3,23,37,53,13,30,14,0,0,3,0
maigaha01w,4,0,SAC,26,44,205,14,26,40,16,18,2,19,31,55,18,20,8,0,0,0,0
maigaha01w,5,0,SAC,40,145,548,38,39,77,29,36,6,56,74,145,64,33,17,1,0,0,0
maigaha01w,6,0,SAC,42,159,490,36,44,80,34,29,9,50,85,157,72,41,15,0,0,0,1
maigaha01w,7,0,SAC,43,213,655,43,45,88,42,38,10,55,103,200,91,53,31,1,0,7,1
maigaha01w,8,0,HOU,34,310,1008,39,98,137,77,57,3,70,113,269,122,78,65,5,1,34,1
maigaha01w,9,0,HOU,26,202,590,30,55,85,39,33,8,57,64,177,87,39,27,2,1,22,0
maigaha01w,10,0,SAC,34,303,676,34,55,89,37,31,8,52,76,255,124,77,55,1,0,5,0
malcona01w,2,0,IND,31,257,705,31,60,91,26,13,3,48,75,212,90,62,54,56,23,23,2
malcona01w,3,0,IND,32,173,668,23,44,67,21,13,3,36,51,171,65,40,30,45,13,31,1
malloso01w,4,0,PHO,6,10,44,4,6,10,0,1,4,6,7,9,4,2,2,0,0,0,0
maltsev01w,8,0,CON,29,147,515,16,54,70,40,21,5,29,42,146,53,12,9,83,32,7,0
mannish01w,1,0,MIA,24,103,403,41,59,100,17,23,4,39,59,92,44,26,14,2,1,9,1
